Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Currency
2025-11-03 00:00:00-05:00,300.9273593512381,308.4159831524081,300.45994063961587,303.18487548828125,12466600,0.0,0.0,TSM,USD
2025-11-04 00:00:00-05:00,295.24873207210084,300.3306394796117,291.89725413800574,292.43426513671875,16224300,0.0,0.0,TSM,USD
2025-11-05 00:00:00-05:00,291.0121354650066,296.5813712041724,289.89829438715213,292.02655029296875,10502500,0.0,0.0,TSM,USD
2025-11-06 00:00:00-05:00,292.4840072153901,293.02104856143376,285.8009305586974,287.65069580078125,11516900,0.0,0.0,TSM,USD
2025-11-07 00:00:00-05:00,283.64286085739604,286.30815824705064,275.6072710263584,284.92578125,15715700,0.0,0.0,TSM,USD
2025-11-10 00:00:00-05:00,292.74254907614477,295.4973480261459,290.1469049570731,293.6475524902344,10869200,0.0,0.0,TSM,USD
2025-11-11 00:00:00-05:00,290.4552233535491,293.29952437049775,287.32253764371603,289.57012939453125,9666300,0.0,0.0,TSM,USD
2025-11-12 00:00:00-05:00,292.0862257172243,293.24977995003894,287.9888382895772,289.02313232421875,9715900,0.0,0.0,TSM,USD
2025-11-13 00:00:00-05:00,287.58114864349864,287.90932208155397,278.46152049338554,280.6494445800781,13827600,0.0,0.0,TSM,USD
2025-11-14 00:00:00-05:00,274.39395907873825,285.2837738289432,271.7286921770343,283.2550048828125,11486800,0.0,0.0,TSM,USD
2025-11-17 00:00:00-05:00,279.89357391407117,284.9556022464449,278.26257065497276,280.46044921875,10227100,0.0,0.0,TSM,USD
2025-11-18 00:00:00-05:00,276.02495788438125,278.6504666727033,271.22151022151843,276.38299560546875,11850400,0.0,0.0,TSM,USD
2025-11-19 00:00:00-05:00,275.3984452927396,282.98649590634164,274.8017359901905,280.8184814453125,11179200,0.0,0.0,TSM,USD
2025-11-20 00:00:00-05:00,290.604384137341,291.24088209492936,274.89121259556964,275.9752197265625,15747300,0.0,0.0,TSM,USD
2025-11-21 00:00:00-05:00,271.3109776660178,277.15867345324483,265.35390086809315,273.5486145019531,20872800,0.0,0.0,TSM,USD
2025-11-24 00:00:00-05:00,271.68892081341625,283.4936945409646,271.68892081341625,283.0760192871094,13570300,0.0,0.0,TSM,USD
2025-11-25 00:00:00-05:00,281.1765164144742,283.83182877747697,271.57951523799863,283.11578369140625,13726800,0.0,0.0,TSM,USD
2025-11-26 00:00:00-05:00,287.51150022837163,291.2011065464774,286.14903276682793,288.36676025390625,12220300,0.0,0.0,TSM,USD
2025-11-28 00:00:00-05:00,290.87293556321845,291.0618940076251,287.41204602081194,289.90826416015625,5515400,0.0,0.0,TSM,USD
2025-12-01 00:00:00-05:00,285.34347030144386,289.56016300637964,281.63395465495364,286.0992736816406,7713000,0.0,0.0,TSM,USD
2025-12-02 00:00:00-05:00,290.39554455264516,292.88180777655475,287.5910323521008,290.48504638671875,10746400,0.0,0.0,TSM,USD
2025-12-03 00:00:00-05:00,290.57457758918156,294.99018394912207,284.49816422375153,293.8266296386719,9599200,0.0,0.0,TSM,USD
2025-12-04 00:00:00-05:00,292.36468336075257,292.4143964865334,288.60545448493434,291.3204345703125,6753000,0.0,0.0,TSM,USD
2025-12-05 00:00:00-05:00,294.4232952098061,299.14719559795464,291.6386923841185,293.1006164550781,10275300,0.0,0.0,TSM,USD
2025-12-08 00:00:00-05:00,299.545002169958,300.95718267017554,295.08960759414805,300.2113037109375,16643100,0.0,0.0,TSM,USD
2025-12-09 00:00:00-05:00,298.34163738228614,303.0058697008475,296.859834186587,301.74285888671875,11349100,0.0,0.0,TSM,USD
2025-12-10 00:00:00-05:00,303.69210299994586,312.25481010271403,300.83787741565504,308.4359130859375,12429200,0.0,0.0,TSM,USD
2025-12-11 00:00:00-05:00,304.4620887676012,304.9806166643683,298.79805630078465,303.993408203125,15028400,0.835,0.0,TSM,USD
2025-12-12 00:00:00-05:00,303.42501914571716,303.42501914571716,290.16240225696646,291.21942138671875,19306100,0.0,0.0,TSM,USD
2025-12-15 00:00:00-05:00,294.3206708038066,294.9688383240091,286.7420194714124,286.9314880371094,12082400,0.0,0.0,TSM,USD
2025-12-16 00:00:00-05:00,286.45285309312516,287.6494630176455,282.52392145570184,286.0639343261719,11418400,0.0,0.0,TSM,USD
2025-12-17 00:00:00-05:00,287.7192595027483,288.28766516569226,274.30704043061615,276.1817626953125,16823000,0.0,0.0,TSM,USD
2025-12-18 00:00:00-05:00,284.199174048609,286.3531082826913,280.9583062743705,283.88006591796875,11260300,0.0,0.0,TSM,USD
2025-12-19 00:00:00-05:00,285.57530617616766,291.3490453855629,285.57530617616766,288.1380920410156,12735800,0.0,0.0,TSM,USD
2025-12-22 00:00:00-05:00,293.84201090222973,294.18105187373214,290.3917113539842,292.4559020996094,6091100,0.0,0.0,TSM,USD
2025-12-23 00:00:00-05:00,292.5755877654344,297.0729251391739,291.3789778288188,296.1156311035156,6802300,0.0,0.0,TSM,USD
2025-12-24 00:00:00-05:00,296.90336911754514,298.31939244230784,295.3976327678872,297.96038818359375,2753900,0.0,0.0,TSM,USD
2025-12-26 00:00:00-05:00,299.057302880738,302.52753536072214,297.6811756829542,301.9890441894531,5125900,0.0,0.0,TSM,USD
2025-12-29 00:00:00-05:00,300.9320317825189,303.6443901134491,297.8108218524903,300.074462890625,6205100,0.0,0.0,TSM,USD
2025-12-30 00:00:00-05:00,301.5103768923786,303.694225594236,298.6085805500678,298.7381896972656,6190600,0.0,0.0,TSM,USD
2025-12-31 00:00:00-05:00,303.145809122997,306.5262983780608,302.5774034272525,303.0361328125,8175100,0.0,0.0,TSM,USD
2026-01-02 00:00:00-05:00,311.10337914292677,320.68636142096807,310.8241671314913,318.7119140625,18526900,0.0,0.0,TSM,USD
2026-01-05 00:00:00-05:00,329.4716062493842,330.3192239292284,320.59662035697187,321.3445129394531,17446300,0.0,0.0,TSM,USD
2026-01-06 00:00:00-05:00,329.29211764393796,332.1440667365589,323.67793248448737,326.50994873046875,15599600,0.0,0.0,TSM,USD
2026-01-07 00:00:00-05:00,323.75773551915603,325.38312988148454,317.64495510365737,317.7845458984375,11744800,0.0,0.0,TSM,USD
2026-01-08 00:00:00-05:00,323.4785020895135,323.58817839016587,315.25168399484824,317.1164245605469,10850800,0.0,0.0,TSM,USD
2026-01-09 00:00:00-05:00,318.9313013901861,323.857422997462,317.3557543970093,322.72064208984375,12325100,0.0,0.0,TSM,USD
2026-01-12 00:00:00-05:00,321.1949567456115,332.6127658228954,320.15787045790154,330.8377685546875,12714800,0.0,0.0,TSM,USD
2026-01-13 00:00:00-05:00,331.9346666248943,335.47470976999307,329.8505429494614,330.2793273925781,11473600,0.0,0.0,TSM,USD
2026-01-14 00:00:00-05:00,328.9331298593294,328.9331298593294,323.90731338998853,326.19085693359375,11210800,0.0,0.0,TSM,USD
2026-01-15 00:00:00-05:00,341.8467491317976,350.34279816101105,336.97050517641344,340.6800537109375,42188500,0.0,0.0,TSM,USD
2026-01-16 00:00:00-05:00,345.53636401500876,348.8669754198533,340.50053556544725,341.4378967285156,18246100,0.0,0.0,TSM,USD
2026-01-20 00:00:00-05:00,339.8324288336637,341.18859278686466,325.9814434873856,326.24072265625,22809900,0.0,0.0,TSM,USD
2026-01-21 00:00:00-05:00,332.49310129241417,332.7025331328663,324.76487770239703,325.2036437988281,16789800,0.0,0.0,TSM,USD
2026-01-22 00:00:00-05:00,332.48315293915306,334.1085473196274,325.98145368994255,326.45013427734375,12801000,0.0,0.0,TSM,USD
2026-01-23 00:00:00-05:00,331.13692650090593,336.20263886005773,330.4388812525041,333.9290466308594,12904400,0.0,0.0,TSM,USD
2026-01-26 00:00:00-05:00,331.85490821813903,334.15841495844967,329.302103948082,331.7751159667969,8646400,0.0,0.0,TSM,USD
2026-01-27 00:00:00-05:00,335.55448651427724,340.2911397414476,333.61993518273925,337.3893127441406,11298100,0.0,0.0,TSM,USD
2026-01-28 00:00:00-05:00,342.0661250249386,344.52918583413737,337.70840907754706,341.3381652832031,12140100,0.0,0.0,TSM,USD
2026-01-29 00:00:00-05:00,338.8451837554306,342.77411518337567,327.2778029426617,338.59588623046875,13844800,0.0,0.0,TSM,USD
2026-01-30 00:00:00-05:00,334.47752437203013,338.9449166457037,328.17527549243783,329.63116455078125,12028100,0.0,0.0,TSM,USD
2026-02-02 00:00:00-05:00,329.8306265373009,343.2328647010167,328.17528722250364,340.40081787109375,12459100,0.0,0.0,TSM,USD
2026-02-03 00:00:00-05:00,344.1003987230499,346.0748156654085,329.09266930140075,334.80657958984375,12540000,0.0,0.0,TSM,USD
2026-02-04 00:00:00-05:00,334.6570176533282,337.84800784779,318.17346582768744,324.82470703125,18176000,0.0,0.0,TSM,USD
2026-02-05 00:00:00-05:00,321.9129124269428,333.62989599425225,318.7518064489927,329.8006896972656,14812000,0.0,0.0,TSM,USD
2026-02-06 00:00:00-05:00,336.55166747921487,348.7373320345502,335.70404978586464,347.8697814941406,17025500,0.0,0.0,TSM,USD
2026-02-09 00:00:00-05:00,347.78003818210266,358.5895754992364,346.8227137499511,354.4113464355469,14594900,0.0,0.0,TSM,USD
2026-02-10 00:00:00-05:00,363.30624936405627,363.7350642277155,355.3885881063554,360.89306640625,14622100,0.0,0.0,TSM,USD
2026-02-11 00:00:00-05:00,369.0401067518016,378.5134129054634,367.3548834438525,373.0388488769531,18651300,0.0,0.0,TSM,USD
2026-02-12 00:00:00-05:00,377.935039592847,378.93222967092834,321.1949302363811,367.065673828125,16835400,0.0,0.0,TSM,USD
2026-02-13 00:00:00-05:00,368.1127354278381,370.0672195884049,359.7562771552808,365.33056640625,10468200,0.0,0.0,TSM,USD
2026-02-17 00:00:00-05:00,360.85319615912016,365.1710465677669,355.239010723004,363.1766662597656,10063800,0.0,0.0,TSM,USD
2026-02-18 00:00:00-05:00,362.8375757643795,368.3520662408341,359.6964330306747,361.2420959472656,7310500,0.0,0.0,TSM,USD
2026-02-19 00:00:00-05:00,358.70921910560816,361.7805511817895,356.43562692583515,359.3773498535156,6346500,0.0,0.0,TSM,USD
2026-02-20 00:00:00-05:00,358.7690647648194,371.15417960431387,358.09098277814786,369.49884033203125,9009200,0.0,0.0,TSM,USD
2026-02-23 00:00:00-05:00,365.9787592646981,372.38070285599144,365.43028643422855,369.000244140625,9550200,0.0,0.0,TSM,USD
2026-02-24 00:00:00-05:00,378.33391351146565,388.08643136026217,374.9933206284406,384.66607666015625,13269500,0.0,0.0,TSM,USD
2026-02-25 00:00:00-05:00,389.11354545099755,389.11354545099755,383.74865777426606,386.6405334472656,10948400,0.0,0.0,TSM,USD
2026-02-26 00:00:00-05:00,385.0948876070745,385.3840812735769,368.6612132926515,375.751220703125,14535700,0.0,0.0,TSM,USD
2026-02-27 00:00:00-05:00,369.0999696366612,375.6215711814436,367.5842211614136,373.5274658203125,9186600,0.0,0.0,TSM,USD
2026-03-02 00:00:00-05:00,364.3333521503479,372.0516240447341,363.6253557161521,368.07281494140625,12571600,0.0,0.0,TSM,USD
2026-03-03 00:00:00-05:00,348.56779863159585,354.9797543115567,343.17302679495026,352.13775634765625,18580200,0.0,0.0,TSM,USD
2026-03-04 00:00:00-05:00,356.4256567883636,360.0753762742671,353.5537443776967,356.4356384277344,12131100,0.0,0.0,TSM,USD
2026-03-05 00:00:00-05:00,353.9027784163684,358.45994470895477,342.83396165662896,352.8656921386719,16249800,0.0,0.0,TSM,USD
2026-03-06 00:00:00-05:00,342.534806507991,347.7401401560406,335.7439442196277,337.9377746582031,13803000,0.0,0.0,TSM,USD
2026-03-09 00:00:00-04:00,334.65701789133806,348.41822968436554,330.9873654707745,347.72021484375,19182800,0.0,0.0,TSM,USD
2026-03-10 00:00:00-04:00,347.4908428127615,352.50670790600384,343.34252825602294,346.1147155761719,12985600,0.0,0.0,TSM,USD
2026-03-11 00:00:00-04:00,352.9354860687554,356.34588961312187,349.375510095212,353.563720703125,10683300,0.0,0.0,TSM,USD
2026-03-12 00:00:00-04:00,344.9579798603255,345.91530431128575,335.43482613991114,335.7638854980469,17549400,0.0,0.0,TSM,USD
2026-03-13 00:00:00-04:00,342.95362719772163,343.5519169028672,335.27525137553937,337.359375,17299900,0.0,0.0,TSM,USD
2026-03-16 00:00:00-04:00,340.2911403364549,343.6616479288799,338.8651657186838,339.2740173339844,11123500,0.0,0.0,TSM,USD
2026-03-17 00:00:00-04:00,340.6000061035156,346.760009765625,338.3999938964844,345.9800109863281,11434600,0.956,0.0,TSM,USD
2026-03-18 00:00:00-04:00,345.7799987792969,347.95001220703125,339.3399963378906,339.57000732421875,12632600,0.0,0.0,TSM,USD
2026-03-19 00:00:00-04:00,329.2200012207031,339.8999938964844,325.19000244140625,338.7900085449219,15411600,0.0,0.0,TSM,USD
2026-03-20 00:00:00-04:00,336.67999267578125,337.6000061035156,325.8999938964844,329.239990234375,17424200,0.0,0.0,TSM,USD
2026-03-23 00:00:00-04:00,331.1000061035156,343.4100036621094,331.1000061035156,338.45001220703125,15857200,0.0,0.0,TSM,USD
2026-03-24 00:00:00-04:00,335.57000732421875,344.8800048828125,334.0199890136719,343.25,9725000,0.0,0.0,TSM,USD
2026-03-25 00:00:00-04:00,346.0,350.45001220703125,343.5,347.75,12166900,0.0,0.0,TSM,USD
2026-03-26 00:00:00-04:00,339.82000732421875,340.9100036621094,325.3699951171875,326.1099853515625,14560200,0.0,0.0,TSM,USD
2026-03-27 00:00:00-04:00,324.8299865722656,329.55999755859375,322.30999755859375,326.739990234375,14484500,0.0,0.0,TSM,USD
2026-03-30 00:00:00-04:00,327.20001220703125,329.6000061035156,313.79998779296875,316.5,15740000,0.0,0.0,TSM,USD
2026-03-31 00:00:00-04:00,322.30999755859375,338.4100036621094,321.1400146484375,337.95001220703125,18488000,0.0,0.0,TSM,USD
